model_key,threads,layers,units,batch,lr,momentum,decay,step,epochs,train_time_s,best_val_pct,test_acc_pct,model_path,log_path
m312_L1_U64_B512_lr0.1_m0.93_d0.99_s4_T6,6,1,"64",512,0.1,0.93,0.99,4,60,4.2,95.50,94.10,runs/grid_20250929-061848/models/m312_L1_U64_B512_lr0.1_m0.93_d0.99_s4_T6.bin,runs/grid_20250929-061848/logs/m312_L1_U64_B512_lr0.1_m0.93_d0.99_s4_T6.train.log
m313_L1_U64_B512_lr0.1_m0.94_d0.98_s4_T6,6,1,"64",512,0.1,0.94,0.98,4,60,4.2,95.60,94.13,runs/grid_20250929-061848/models/m313_L1_U64_B512_lr0.1_m0.94_d0.98_s4_T6.bin,runs/grid_20250929-061848/logs/m313_L1_U64_B512_lr0.1_m0.94_d0.98_s4_T6.train.log
m314_L1_U64_B512_lr0.1_m0.94_d0.985_s4_T6,6,1,"64",512,0.1,0.94,0.985,4,60,4.6,95.70,93.97,runs/grid_20250929-061848/models/m314_L1_U64_B512_lr0.1_m0.94_d0.985_s4_T6.bin,runs/grid_20250929-061848/logs/m314_L1_U64_B512_lr0.1_m0.94_d0.985_s4_T6.train.log
m315_L1_U64_B512_lr0.1_m0.94_d0.99_s4_T6,6,1,"64",512,0.1,0.94,0.99,4,60,4.2,95.60,94.12,runs/grid_20250929-061848/models/m315_L1_U64_B512_lr0.1_m0.94_d0.99_s4_T6.bin,runs/grid_20250929-061848/logs/m315_L1_U64_B512_lr0.1_m0.94_d0.99_s4_T6.train.log
m316_L1_U128_B128_lr0.1_m0.9_d0.98_s4_T6,6,1,"128",128,0.1,0.9,0.98,4,60,10.1,96.70,95.31,runs/grid_20250929-061848/models/m316_L1_U128_B128_lr0.1_m0.9_d0.98_s4_T6.bin,runs/grid_20250929-061848/logs/m316_L1_U128_B128_lr0.1_m0.9_d0.98_s4_T6.train.log
m317_L1_U128_B128_lr0.1_m0.9_d0.985_s4_T6,6,1,"128",128,0.1,0.9,0.985,4,60,10.1,96.60,95.28,runs/grid_20250929-061848/models/m317_L1_U128_B128_lr0.1_m0.9_d0.985_s4_T6.bin,runs/grid_20250929-061848/logs/m317_L1_U128_B128_lr0.1_m0.9_d0.985_s4_T6.train.log
m318_L1_U128_B128_lr0.1_m0.9_d0.99_s4_T6,6,1,"128",128,0.1,0.9,0.99,4,60,10.1,96.50,95.26,runs/grid_20250929-061848/models/m318_L1_U128_B128_lr0.1_m0.9_d0.99_s4_T6.bin,runs/grid_20250929-061848/logs/m318_L1_U128_B128_lr0.1_m0.9_d0.99_s4_T6.train.log
m319_L1_U128_B128_lr0.1_m0.91_d0.98_s4_T6,6,1,"128",128,0.1,0.91,0.98,4,60,9.9,96.90,95.19,runs/grid_20250929-061848/models/m319_L1_U128_B128_lr0.1_m0.91_d0.98_s4_T6.bin,runs/grid_20250929-061848/logs/m319_L1_U128_B128_lr0.1_m0.91_d0.98_s4_T6.train.log
m320_L1_U128_B128_lr0.1_m0.91_d0.985_s4_T6,6,1,"128",128,0.1,0.91,0.985,4,60,9.9,96.80,95.20,runs/grid_20250929-061848/models/m320_L1_U128_B128_lr0.1_m0.91_d0.985_s4_T6.bin,runs/grid_20250929-061848/logs/m320_L1_U128_B128_lr0.1_m0.91_d0.985_s4_T6.train.log
m321_L1_U128_B128_lr0.1_m0.91_d0.99_s4_T6,6,1,"128",128,0.1,0.91,0.99,4,60,10.0,96.90,95.23,runs/grid_20250929-061848/models/m321_L1_U128_B128_lr0.1_m0.91_d0.99_s4_T6.bin,runs/grid_20250929-061848/logs/m321_L1_U128_B128_lr0.1_m0.91_d0.99_s4_T6.train.log
m322_L1_U128_B128_lr0.1_m0.92_d0.98_s4_T6,6,1,"128",128,0.1,0.92,0.98,4,60,10.1,97.20,95.08,runs/grid_20250929-061848/models/m322_L1_U128_B128_lr0.1_m0.92_d0.98_s4_T6.bin,runs/grid_20250929-061848/logs/m322_L1_U128_B128_lr0.1_m0.92_d0.98_s4_T6.train.log
m323_L1_U128_B128_lr0.1_m0.92_d0.985_s4_T6,6,1,"128",128,0.1,0.92,0.985,4,60,9.9,97.20,95.04,runs/grid_20250929-061848/models/m323_L1_U128_B128_lr0.1_m0.92_d0.985_s4_T6.bin,runs/grid_20250929-061848/logs/m323_L1_U128_B128_lr0.1_m0.92_d0.985_s4_T6.train.log
m324_L1_U128_B128_lr0.1_m0.92_d0.99_s4_T6,6,1,"128",128,0.1,0.92,0.99,4,60,9.7,97.20,95.07,runs/grid_20250929-061848/models/m324_L1_U128_B128_lr0.1_m0.92_d0.99_s4_T6.bin,runs/grid_20250929-061848/logs/m324_L1_U128_B128_lr0.1_m0.92_d0.99_s4_T6.train.log
m325_L1_U128_B128_lr0.1_m0.93_d0.98_s4_T6,6,1,"128",128,0.1,0.93,0.98,4,60,9.8,97.30,95.28,runs/grid_20250929-061848/models/m325_L1_U128_B128_lr0.1_m0.93_d0.98_s4_T6.bin,runs/grid_20250929-061848/logs/m325_L1_U128_B128_lr0.1_m0.93_d0.98_s4_T6.train.log
m326_L1_U128_B128_lr0.1_m0.93_d0.985_s4_T6,6,1,"128",128,0.1,0.93,0.985,4,60,10.1,97.30,95.24,runs/grid_20250929-061848/models/m326_L1_U128_B128_lr0.1_m0.93_d0.985_s4_T6.bin,runs/grid_20250929-061848/logs/m326_L1_U128_B128_lr0.1_m0.93_d0.985_s4_T6.train.log
m327_L1_U128_B128_lr0.1_m0.93_d0.99_s4_T6,6,1,"128",128,0.1,0.93,0.99,4,60,10.1,97.20,95.09,runs/grid_20250929-061848/models/m327_L1_U128_B128_lr0.1_m0.93_d0.99_s4_T6.bin,runs/grid_20250929-061848/logs/m327_L1_U128_B128_lr0.1_m0.93_d0.99_s4_T6.train.log
m328_L1_U128_B128_lr0.1_m0.94_d0.98_s4_T6,6,1,"128",128,0.1,0.94,0.98,4,60,10.7,96.80,95.41,runs/grid_20250929-061848/models/m328_L1_U128_B128_lr0.1_m0.94_d0.98_s4_T6.bin,runs/grid_20250929-061848/logs/m328_L1_U128_B128_lr0.1_m0.94_d0.98_s4_T6.train.log
m329_L1_U128_B128_lr0.1_m0.94_d0.985_s4_T6,6,1,"128",128,0.1,0.94,0.985,4,60,8.7,96.60,94.93,runs/grid_20250929-061848/models/m329_L1_U128_B128_lr0.1_m0.94_d0.985_s4_T6.bin,runs/grid_20250929-061848/logs/m329_L1_U128_B128_lr0.1_m0.94_d0.985_s4_T6.train.log
m330_L1_U128_B128_lr0.1_m0.94_d0.99_s4_T6,6,1,"128",128,0.1,0.94,0.99,4,60,10.6,96.90,95.28,runs/grid_20250929-061848/models/m330_L1_U128_B128_lr0.1_m0.94_d0.99_s4_T6.bin,runs/grid_20250929-061848/logs/m330_L1_U128_B128_lr0.1_m0.94_d0.99_s4_T6.train.log
m331_L1_U128_B256_lr0.1_m0.9_d0.98_s4_T6,6,1,"128",256,0.1,0.9,0.98,4,60,10.6,96.10,94.74,runs/grid_20250929-061848/models/m331_L1_U128_B256_lr0.1_m0.9_d0.98_s4_T6.bin,runs/grid_20250929-061848/logs/m331_L1_U128_B256_lr0.1_m0.9_d0.98_s4_T6.train.log
m332_L1_U128_B256_lr0.1_m0.9_d0.985_s4_T6,6,1,"128",256,0.1,0.9,0.985,4,60,10.3,96.20,94.75,runs/grid_20250929-061848/models/m332_L1_U128_B256_lr0.1_m0.9_d0.985_s4_T6.bin,runs/grid_20250929-061848/logs/m332_L1_U128_B256_lr0.1_m0.9_d0.985_s4_T6.train.log
m333_L1_U128_B256_lr0.1_m0.9_d0.99_s4_T6,6,1,"128",256,0.1,0.9,0.99,4,60,10.2,96.20,94.77,runs/grid_20250929-061848/models/m333_L1_U128_B256_lr0.1_m0.9_d0.99_s4_T6.bin,runs/grid_20250929-061848/logs/m333_L1_U128_B256_lr0.1_m0.9_d0.99_s4_T6.train.log
m334_L1_U128_B256_lr0.1_m0.91_d0.98_s4_T6,6,1,"128",256,0.1,0.91,0.98,4,60,10.1,96.20,94.77,runs/grid_20250929-061848/models/m334_L1_U128_B256_lr0.1_m0.91_d0.98_s4_T6.bin,runs/grid_20250929-061848/logs/m334_L1_U128_B256_lr0.1_m0.91_d0.98_s4_T6.train.log
m335_L1_U128_B256_lr0.1_m0.91_d0.985_s4_T6,6,1,"128",256,0.1,0.91,0.985,4,60,10.2,96.20,94.77,runs/grid_20250929-061848/models/m335_L1_U128_B256_lr0.1_m0.91_d0.985_s4_T6.bin,runs/grid_20250929-061848/logs/m335_L1_U128_B256_lr0.1_m0.91_d0.985_s4_T6.train.log
m336_L1_U128_B256_lr0.1_m0.91_d0.99_s4_T6,6,1,"128",256,0.1,0.91,0.99,4,60,10.4,96.00,94.79,runs/grid_20250929-061848/models/m336_L1_U128_B256_lr0.1_m0.91_d0.99_s4_T6.bin,runs/grid_20250929-061848/logs/m336_L1_U128_B256_lr0.1_m0.91_d0.99_s4_T6.train.log
m337_L1_U128_B256_lr0.1_m0.92_d0.98_s4_T6,6,1,"128",256,0.1,0.92,0.98,4,60,9.3,96.20,94.71,runs/grid_20250929-061848/models/m337_L1_U128_B256_lr0.1_m0.92_d0.98_s4_T6.bin,runs/grid_20250929-061848/logs/m337_L1_U128_B256_lr0.1_m0.92_d0.98_s4_T6.train.log
m338_L1_U128_B256_lr0.1_m0.92_d0.985_s4_T6,6,1,"128",256,0.1,0.92,0.985,4,60,9.4,96.10,94.73,runs/grid_20250929-061848/models/m338_L1_U128_B256_lr0.1_m0.92_d0.985_s4_T6.bin,runs/grid_20250929-061848/logs/m338_L1_U128_B256_lr0.1_m0.92_d0.985_s4_T6.train.log
m339_L1_U128_B256_lr0.1_m0.92_d0.99_s4_T6,6,1,"128",256,0.1,0.92,0.99,4,60,9.4,96.10,94.75,runs/grid_20250929-061848/models/m339_L1_U128_B256_lr0.1_m0.92_d0.99_s4_T6.bin,runs/grid_20250929-061848/logs/m339_L1_U128_B256_lr0.1_m0.92_d0.99_s4_T6.train.log
m340_L1_U128_B256_lr0.1_m0.93_d0.98_s4_T6,6,1,"128",256,0.1,0.93,0.98,4,60,9.8,96.10,94.90,runs/grid_20250929-061848/models/m340_L1_U128_B256_lr0.1_m0.93_d0.98_s4_T6.bin,runs/grid_20250929-061848/logs/m340_L1_U128_B256_lr0.1_m0.93_d0.98_s4_T6.train.log
m341_L1_U128_B256_lr0.1_m0.93_d0.985_s4_T6,6,1,"128",256,0.1,0.93,0.985,4,60,9.9,96.10,94.70,runs/grid_20250929-061848/models/m341_L1_U128_B256_lr0.1_m0.93_d0.985_s4_T6.bin,runs/grid_20250929-061848/logs/m341_L1_U128_B256_lr0.1_m0.93_d0.985_s4_T6.train.log
m342_L1_U128_B256_lr0.1_m0.93_d0.99_s4_T6,6,1,"128",256,0.1,0.93,0.99,4,60,10.2,95.90,94.88,runs/grid_20250929-061848/models/m342_L1_U128_B256_lr0.1_m0.93_d0.99_s4_T6.bin,runs/grid_20250929-061848/logs/m342_L1_U128_B256_lr0.1_m0.93_d0.99_s4_T6.train.log
m343_L1_U128_B256_lr0.1_m0.94_d0.98_s4_T6,6,1,"128",256,0.1,0.94,0.98,4,60,9.1,96.20,95.01,runs/grid_20250929-061848/models/m343_L1_U128_B256_lr0.1_m0.94_d0.98_s4_T6.bin,runs/grid_20250929-061848/logs/m343_L1_U128_B256_lr0.1_m0.94_d0.98_s4_T6.train.log
m344_L1_U128_B256_lr0.1_m0.94_d0.985_s4_T6,6,1,"128",256,0.1,0.94,0.985,4,60,9.4,96.10,94.98,runs/grid_20250929-061848/models/m344_L1_U128_B256_lr0.1_m0.94_d0.985_s4_T6.bin,runs/grid_20250929-061848/logs/m344_L1_U128_B256_lr0.1_m0.94_d0.985_s4_T6.train.log
m345_L1_U128_B256_lr0.1_m0.94_d0.99_s4_T6,6,1,"128",256,0.1,0.94,0.99,4,60,9.7,96.30,94.99,runs/grid_20250929-061848/models/m345_L1_U128_B256_lr0.1_m0.94_d0.99_s4_T6.bin,runs/grid_20250929-061848/logs/m345_L1_U128_B256_lr0.1_m0.94_d0.99_s4_T6.train.log
m346_L1_U128_B512_lr0.1_m0.9_d0.98_s4_T6,6,1,"128",512,0.1,0.9,0.98,4,60,17.5,95.80,94.48,runs/grid_20250929-061848/models/m346_L1_U128_B512_lr0.1_m0.9_d0.98_s4_T6.bin,runs/grid_20250929-061848/logs/m346_L1_U128_B512_lr0.1_m0.9_d0.98_s4_T6.train.log
m347_L1_U128_B512_lr0.1_m0.9_d0.985_s4_T6,6,1,"128",512,0.1,0.9,0.985,4,60,17.6,95.80,94.52,runs/grid_20250929-061848/models/m347_L1_U128_B512_lr0.1_m0.9_d0.985_s4_T6.bin,runs/grid_20250929-061848/logs/m347_L1_U128_B512_lr0.1_m0.9_d0.985_s4_T6.train.log
m348_L1_U128_B512_lr0.1_m0.9_d0.99_s4_T6,6,1,"128",512,0.1,0.9,0.99,4,60,17.1,95.80,94.54,runs/grid_20250929-061848/models/m348_L1_U128_B512_lr0.1_m0.9_d0.99_s4_T6.bin,runs/grid_20250929-061848/logs/m348_L1_U128_B512_lr0.1_m0.9_d0.99_s4_T6.train.log
m349_L1_U128_B512_lr0.1_m0.91_d0.98_s4_T6,6,1,"128",512,0.1,0.91,0.98,4,60,20.8,96.00,94.72,runs/grid_20250929-061848/models/m349_L1_U128_B512_lr0.1_m0.91_d0.98_s4_T6.bin,runs/grid_20250929-061848/logs/m349_L1_U128_B512_lr0.1_m0.91_d0.98_s4_T6.train.log
m350_L1_U128_B512_lr0.1_m0.91_d0.985_s4_T6,6,1,"128",512,0.1,0.91,0.985,4,60,17.6,95.90,94.61,runs/grid_20250929-061848/models/m350_L1_U128_B512_lr0.1_m0.91_d0.985_s4_T6.bin,runs/grid_20250929-061848/logs/m350_L1_U128_B512_lr0.1_m0.91_d0.985_s4_T6.train.log
m351_L1_U128_B512_lr0.1_m0.91_d0.99_s4_T6,6,1,"128",512,0.1,0.91,0.99,4,60,18.3,95.90,94.64,runs/grid_20250929-061848/models/m351_L1_U128_B512_lr0.1_m0.91_d0.99_s4_T6.bin,runs/grid_20250929-061848/logs/m351_L1_U128_B512_lr0.1_m0.91_d0.99_s4_T6.train.log
m352_L1_U128_B512_lr0.1_m0.92_d0.98_s4_T6,6,1,"128",512,0.1,0.92,0.98,4,60,13.9,95.70,94.38,runs/grid_20250929-061848/models/m352_L1_U128_B512_lr0.1_m0.92_d0.98_s4_T6.bin,runs/grid_20250929-061848/logs/m352_L1_U128_B512_lr0.1_m0.92_d0.98_s4_T6.train.log
m353_L1_U128_B512_lr0.1_m0.92_d0.985_s4_T6,6,1,"128",512,0.1,0.92,0.985,4,60,17.9,95.80,94.67,runs/grid_20250929-061848/models/m353_L1_U128_B512_lr0.1_m0.92_d0.985_s4_T6.bin,runs/grid_20250929-061848/logs/m353_L1_U128_B512_lr0.1_m0.92_d0.985_s4_T6.train.log
m354_L1_U128_B512_lr0.1_m0.92_d0.99_s4_T6,6,1,"128",512,0.1,0.92,0.99,4,60,13.8,95.70,94.44,runs/grid_20250929-061848/models/m354_L1_U128_B512_lr0.1_m0.92_d0.99_s4_T6.bin,runs/grid_20250929-061848/logs/m354_L1_U128_B512_lr0.1_m0.92_d0.99_s4_T6.train.log
m355_L1_U128_B512_lr0.1_m0.93_d0.98_s4_T6,6,1,"128",512,0.1,0.93,0.98,4,60,18.9,95.80,94.85,runs/grid_20250929-061848/models/m355_L1_U128_B512_lr0.1_m0.93_d0.98_s4_T6.bin,runs/grid_20250929-061848/logs/m355_L1_U128_B512_lr0.1_m0.93_d0.98_s4_T6.train.log
m356_L1_U128_B512_lr0.1_m0.93_d0.985_s4_T6,6,1,"128",512,0.1,0.93,0.985,4,60,17.9,95.80,94.85,runs/grid_20250929-061848/models/m356_L1_U128_B512_lr0.1_m0.93_d0.985_s4_T6.bin,runs/grid_20250929-061848/logs/m356_L1_U128_B512_lr0.1_m0.93_d0.985_s4_T6.train.log
m357_L1_U128_B512_lr0.1_m0.93_d0.99_s4_T6,6,1,"128",512,0.1,0.93,0.99,4,60,16.5,95.80,94.80,runs/grid_20250929-061848/models/m357_L1_U128_B512_lr0.1_m0.93_d0.99_s4_T6.bin,runs/grid_20250929-061848/logs/m357_L1_U128_B512_lr0.1_m0.93_d0.99_s4_T6.train.log
m358_L1_U128_B512_lr0.1_m0.94_d0.98_s4_T6,6,1,"128",512,0.1,0.94,0.98,4,60,13.3,95.80,94.71,runs/grid_20250929-061848/models/m358_L1_U128_B512_lr0.1_m0.94_d0.98_s4_T6.bin,runs/grid_20250929-061848/logs/m358_L1_U128_B512_lr0.1_m0.94_d0.98_s4_T6.train.log
m359_L1_U128_B512_lr0.1_m0.94_d0.985_s4_T6,6,1,"128",512,0.1,0.94,0.985,4,60,13.7,95.80,94.71,runs/grid_20250929-061848/models/m359_L1_U128_B512_lr0.1_m0.94_d0.985_s4_T6.bin,runs/grid_20250929-061848/logs/m359_L1_U128_B512_lr0.1_m0.94_d0.985_s4_T6.train.log
m360_L1_U128_B512_lr0.1_m0.94_d0.99_s4_T6,6,1,"128",512,0.1,0.94,0.99,4,60,13.7,95.80,94.75,runs/grid_20250929-061848/models/m360_L1_U128_B512_lr0.1_m0.94_d0.99_s4_T6.bin,runs/grid_20250929-061848/logs/m360_L1_U128_B512_lr0.1_m0.94_d0.99_s4_T6.train.log
m361_L1_U256_B128_lr0.1_m0.9_d0.98_s4_T6,6,1,"256",128,0.1,0.9,0.98,4,60,26.9,96.20,95.62,runs/grid_20250929-061848/models/m361_L1_U256_B128_lr0.1_m0.9_d0.98_s4_T6.bin,runs/grid_20250929-061848/logs/m361_L1_U256_B128_lr0.1_m0.9_d0.98_s4_T6.train.log
m362_L1_U256_B128_lr0.1_m0.9_d0.985_s4_T6,6,1,"256",128,0.1,0.9,0.985,4,60,21.9,96.30,95.39,runs/grid_20250929-061848/models/m362_L1_U256_B128_lr0.1_m0.9_d0.985_s4_T6.bin,runs/grid_20250929-061848/logs/m362_L1_U256_B128_lr0.1_m0.9_d0.985_s4_T6.train.log
m363_L1_U256_B128_lr0.1_m0.9_d0.99_s4_T6,6,1,"256",128,0.1,0.9,0.99,4,60,22.2,96.40,95.47,runs/grid_20250929-061848/models/m363_L1_U256_B128_lr0.1_m0.9_d0.99_s4_T6.bin,runs/grid_20250929-061848/logs/m363_L1_U256_B128_lr0.1_m0.9_d0.99_s4_T6.train.log
m364_L1_U256_B128_lr0.1_m0.91_d0.98_s4_T6,6,1,"256",128,0.1,0.91,0.98,4,60,15.6,96.10,94.72,runs/grid_20250929-061848/models/m364_L1_U256_B128_lr0.1_m0.91_d0.98_s4_T6.bin,runs/grid_20250929-061848/logs/m364_L1_U256_B128_lr0.1_m0.91_d0.98_s4_T6.train.log
m365_L1_U256_B128_lr0.1_m0.91_d0.985_s4_T6,6,1,"256",128,0.1,0.91,0.985,4,60,19.9,96.30,95.31,runs/grid_20250929-061848/models/m365_L1_U256_B128_lr0.1_m0.91_d0.985_s4_T6.bin,runs/grid_20250929-061848/logs/m365_L1_U256_B128_lr0.1_m0.91_d0.985_s4_T6.train.log
m366_L1_U256_B128_lr0.1_m0.91_d0.99_s4_T6,6,1,"256",128,0.1,0.91,0.99,4,60,15.6,96.30,94.69,runs/grid_20250929-061848/models/m366_L1_U256_B128_lr0.1_m0.91_d0.99_s4_T6.bin,runs/grid_20250929-061848/logs/m366_L1_U256_B128_lr0.1_m0.91_d0.99_s4_T6.train.log
m367_L1_U256_B128_lr0.1_m0.92_d0.98_s4_T6,6,1,"256",128,0.1,0.92,0.98,4,60,30.3,96.50,95.71,runs/grid_20250929-061848/models/m367_L1_U256_B128_lr0.1_m0.92_d0.98_s4_T6.bin,runs/grid_20250929-061848/logs/m367_L1_U256_B128_lr0.1_m0.92_d0.98_s4_T6.train.log
m368_L1_U256_B128_lr0.1_m0.92_d0.985_s4_T6,6,1,"256",128,0.1,0.92,0.985,4,60,20.0,96.60,95.46,runs/grid_20250929-061848/models/m368_L1_U256_B128_lr0.1_m0.92_d0.985_s4_T6.bin,runs/grid_20250929-061848/logs/m368_L1_U256_B128_lr0.1_m0.92_d0.985_s4_T6.train.log
m369_L1_U256_B128_lr0.1_m0.92_d0.99_s4_T6,6,1,"256",128,0.1,0.92,0.99,4,60,20.0,96.60,95.39,runs/grid_20250929-061848/models/m369_L1_U256_B128_lr0.1_m0.92_d0.99_s4_T6.bin,runs/grid_20250929-061848/logs/m369_L1_U256_B128_lr0.1_m0.92_d0.99_s4_T6.train.log
m370_L1_U256_B128_lr0.1_m0.93_d0.98_s4_T6,6,1,"256",128,0.1,0.93,0.98,4,60,43.7,96.80,95.72,runs/grid_20250929-061848/models/m370_L1_U256_B128_lr0.1_m0.93_d0.98_s4_T6.bin,runs/grid_20250929-061848/logs/m370_L1_U256_B128_lr0.1_m0.93_d0.98_s4_T6.train.log
m371_L1_U256_B128_lr0.1_m0.93_d0.985_s4_T6,6,1,"256",128,0.1,0.93,0.985,4,60,43.5,96.80,95.74,runs/grid_20250929-061848/models/m371_L1_U256_B128_lr0.1_m0.93_d0.985_s4_T6.bin,runs/grid_20250929-061848/logs/m371_L1_U256_B128_lr0.1_m0.93_d0.985_s4_T6.train.log
m372_L1_U256_B128_lr0.1_m0.93_d0.99_s4_T6,6,1,"256",128,0.1,0.93,0.99,4,60,32.2,96.80,95.67,runs/grid_20250929-061848/models/m372_L1_U256_B128_lr0.1_m0.93_d0.99_s4_T6.bin,runs/grid_20250929-061848/logs/m372_L1_U256_B128_lr0.1_m0.93_d0.99_s4_T6.train.log
m373_L1_U256_B128_lr0.1_m0.94_d0.98_s4_T6,6,1,"256",128,0.1,0.94,0.98,4,60,24.0,96.50,95.74,runs/grid_20250929-061848/models/m373_L1_U256_B128_lr0.1_m0.94_d0.98_s4_T6.bin,runs/grid_20250929-061848/logs/m373_L1_U256_B128_lr0.1_m0.94_d0.98_s4_T6.train.log
m374_L1_U256_B128_lr0.1_m0.94_d0.985_s4_T6,6,1,"256",128,0.1,0.94,0.985,4,60,31.6,96.70,95.81,runs/grid_20250929-061848/models/m374_L1_U256_B128_lr0.1_m0.94_d0.985_s4_T6.bin,runs/grid_20250929-061848/logs/m374_L1_U256_B128_lr0.1_m0.94_d0.985_s4_T6.train.log
m375_L1_U256_B128_lr0.1_m0.94_d0.99_s4_T6,6,1,"256",128,0.1,0.94,0.99,4,60,31.5,96.60,95.84,runs/grid_20250929-061848/models/m375_L1_U256_B128_lr0.1_m0.94_d0.99_s4_T6.bin,runs/grid_20250929-061848/logs/m375_L1_U256_B128_lr0.1_m0.94_d0.99_s4_T6.train.log
m376_L1_U256_B256_lr0.1_m0.9_d0.98_s4_T6,6,1,"256",256,0.1,0.9,0.98,4,60,19.7,96.00,94.63,runs/grid_20250929-061848/models/m376_L1_U256_B256_lr0.1_m0.9_d0.98_s4_T6.bin,runs/grid_20250929-061848/logs/m376_L1_U256_B256_lr0.1_m0.9_d0.98_s4_T6.train.log
m377_L1_U256_B256_lr0.1_m0.9_d0.985_s4_T6,6,1,"256",256,0.1,0.9,0.985,4,60,19.6,96.00,94.64,runs/grid_20250929-061848/models/m377_L1_U256_B256_lr0.1_m0.9_d0.985_s4_T6.bin,runs/grid_20250929-061848/logs/m377_L1_U256_B256_lr0.1_m0.9_d0.985_s4_T6.train.log
m378_L1_U256_B256_lr0.1_m0.9_d0.99_s4_T6,6,1,"256",256,0.1,0.9,0.99,4,60,19.3,96.00,94.65,runs/grid_20250929-061848/models/m378_L1_U256_B256_lr0.1_m0.9_d0.99_s4_T6.bin,runs/grid_20250929-061848/logs/m378_L1_U256_B256_lr0.1_m0.9_d0.99_s4_T6.train.log
m379_L1_U256_B256_lr0.1_m0.91_d0.98_s4_T6,6,1,"256",256,0.1,0.91,0.98,4,60,36.3,96.20,95.31,runs/grid_20250929-061848/models/m379_L1_U256_B256_lr0.1_m0.91_d0.98_s4_T6.bin,runs/grid_20250929-061848/logs/m379_L1_U256_B256_lr0.1_m0.91_d0.98_s4_T6.train.log
m380_L1_U256_B256_lr0.1_m0.91_d0.985_s4_T6,6,1,"256",256,0.1,0.91,0.985,4,60,22.2,96.00,94.78,runs/grid_20250929-061848/models/m380_L1_U256_B256_lr0.1_m0.91_d0.985_s4_T6.bin,runs/grid_20250929-061848/logs/m380_L1_U256_B256_lr0.1_m0.91_d0.985_s4_T6.train.log
m381_L1_U256_B256_lr0.1_m0.91_d0.99_s4_T6,6,1,"256",256,0.1,0.91,0.99,4,60,35.7,96.20,95.33,runs/grid_20250929-061848/models/m381_L1_U256_B256_lr0.1_m0.91_d0.99_s4_T6.bin,runs/grid_20250929-061848/logs/m381_L1_U256_B256_lr0.1_m0.91_d0.99_s4_T6.train.log
m382_L1_U256_B256_lr0.1_m0.92_d0.98_s4_T6,6,1,"256",256,0.1,0.92,0.98,4,60,29.0,96.00,95.34,runs/grid_20250929-061848/models/m382_L1_U256_B256_lr0.1_m0.92_d0.98_s4_T6.bin,runs/grid_20250929-061848/logs/m382_L1_U256_B256_lr0.1_m0.92_d0.98_s4_T6.train.log
m383_L1_U256_B256_lr0.1_m0.92_d0.985_s4_T6,6,1,"256",256,0.1,0.92,0.985,4,60,24.3,96.00,95.10,runs/grid_20250929-061848/models/m383_L1_U256_B256_lr0.1_m0.92_d0.985_s4_T6.bin,runs/grid_20250929-061848/logs/m383_L1_U256_B256_lr0.1_m0.92_d0.985_s4_T6.train.log
m384_L1_U256_B256_lr0.1_m0.92_d0.99_s4_T6,6,1,"256",256,0.1,0.92,0.99,4,60,24.3,96.00,95.07,runs/grid_20250929-061848/models/m384_L1_U256_B256_lr0.1_m0.92_d0.99_s4_T6.bin,runs/grid_20250929-061848/logs/m384_L1_U256_B256_lr0.1_m0.92_d0.99_s4_T6.train.log
m385_L1_U256_B256_lr0.1_m0.93_d0.98_s4_T6,6,1,"256",256,0.1,0.93,0.98,4,60,30.1,96.20,95.51,runs/grid_20250929-061848/models/m385_L1_U256_B256_lr0.1_m0.93_d0.98_s4_T6.bin,runs/grid_20250929-061848/logs/m385_L1_U256_B256_lr0.1_m0.93_d0.98_s4_T6.train.log
m386_L1_U256_B256_lr0.1_m0.93_d0.985_s4_T6,6,1,"256",256,0.1,0.93,0.985,4,60,30.4,96.20,95.57,runs/grid_20250929-061848/models/m386_L1_U256_B256_lr0.1_m0.93_d0.985_s4_T6.bin,runs/grid_20250929-061848/logs/m386_L1_U256_B256_lr0.1_m0.93_d0.985_s4_T6.train.log
m387_L1_U256_B256_lr0.1_m0.93_d0.99_s4_T6,6,1,"256",256,0.1,0.93,0.99,4,60,20.4,96.10,95.31,runs/grid_20250929-061848/models/m387_L1_U256_B256_lr0.1_m0.93_d0.99_s4_T6.bin,runs/grid_20250929-061848/logs/m387_L1_U256_B256_lr0.1_m0.93_d0.99_s4_T6.train.log
m388_L1_U256_B256_lr0.1_m0.94_d0.98_s4_T6,6,1,"256",256,0.1,0.94,0.98,4,60,40.3,96.30,95.59,runs/grid_20250929-061848/models/m388_L1_U256_B256_lr0.1_m0.94_d0.98_s4_T6.bin,runs/grid_20250929-061848/logs/m388_L1_U256_B256_lr0.1_m0.94_d0.98_s4_T6.train.log
m389_L1_U256_B256_lr0.1_m0.94_d0.985_s4_T6,6,1,"256",256,0.1,0.94,0.985,4,60,40.5,96.30,95.60,runs/grid_20250929-061848/models/m389_L1_U256_B256_lr0.1_m0.94_d0.985_s4_T6.bin,runs/grid_20250929-061848/logs/m389_L1_U256_B256_lr0.1_m0.94_d0.985_s4_T6.train.log
