model_key,threads,layers,units,batch,lr,momentum,decay,step,epochs,train_time_s,best_val_pct,test_acc_pct,model_path,log_path
m234_L2_U64x32_B128_lr0.025_m0.92_d0.99_s4_T8,8,2,"64,32",128,0.025,0.92,0.99,4,60,7.0,95.90,94.34,runs/grid_20250929-142217/models/m234_L2_U64x32_B128_lr0.025_m0.92_d0.99_s4_T8.bin,runs/grid_20250929-142217/logs/m234_L2_U64x32_B128_lr0.025_m0.92_d0.99_s4_T8.train.log
m235_L2_U64x32_B128_lr0.025_m0.94_d0.9_s4_T8,8,2,"64,32",128,0.025,0.94,0.9,4,60,5.4,96.00,94.13,runs/grid_20250929-142217/models/m235_L2_U64x32_B128_lr0.025_m0.94_d0.9_s4_T8.bin,runs/grid_20250929-142217/logs/m235_L2_U64x32_B128_lr0.025_m0.94_d0.9_s4_T8.train.log
m236_L2_U64x32_B128_lr0.025_m0.94_d0.95_s4_T8,8,2,"64,32",128,0.025,0.94,0.95,4,60,6.1,96.10,94.22,runs/grid_20250929-142217/models/m236_L2_U64x32_B128_lr0.025_m0.94_d0.95_s4_T8.bin,runs/grid_20250929-142217/logs/m236_L2_U64x32_B128_lr0.025_m0.94_d0.95_s4_T8.train.log
m237_L2_U64x32_B128_lr0.025_m0.94_d0.99_s4_T8,8,2,"64,32",128,0.025,0.94,0.99,4,60,6.2,96.10,94.24,runs/grid_20250929-142217/models/m237_L2_U64x32_B128_lr0.025_m0.94_d0.99_s4_T8.bin,runs/grid_20250929-142217/logs/m237_L2_U64x32_B128_lr0.025_m0.94_d0.99_s4_T8.train.log
m238_L2_U64x32_B128_lr0.025_m0.96_d0.9_s4_T8,8,2,"64,32",128,0.025,0.96,0.9,4,60,4.0,96.10,94.03,runs/grid_20250929-142217/models/m238_L2_U64x32_B128_lr0.025_m0.96_d0.9_s4_T8.bin,runs/grid_20250929-142217/logs/m238_L2_U64x32_B128_lr0.025_m0.96_d0.9_s4_T8.train.log
m239_L2_U64x32_B128_lr0.025_m0.96_d0.95_s4_T8,8,2,"64,32",128,0.025,0.96,0.95,4,60,5.7,96.00,94.67,runs/grid_20250929-142217/models/m239_L2_U64x32_B128_lr0.025_m0.96_d0.95_s4_T8.bin,runs/grid_20250929-142217/logs/m239_L2_U64x32_B128_lr0.025_m0.96_d0.95_s4_T8.train.log
m240_L2_U64x32_B128_lr0.025_m0.96_d0.99_s4_T8,8,2,"64,32",128,0.025,0.96,0.99,4,60,4.5,96.00,94.19,runs/grid_20250929-142217/models/m240_L2_U64x32_B128_lr0.025_m0.96_d0.99_s4_T8.bin,runs/grid_20250929-142217/logs/m240_L2_U64x32_B128_lr0.025_m0.96_d0.99_s4_T8.train.log
m241_L2_U64x32_B128_lr0.05_m0.0_d0.9_s4_T8,8,2,"64,32",128,0.05,0.0,0.9,4,60,12.5,95.20,93.12,runs/grid_20250929-142217/models/m241_L2_U64x32_B128_lr0.05_m0.0_d0.9_s4_T8.bin,runs/grid_20250929-142217/logs/m241_L2_U64x32_B128_lr0.05_m0.0_d0.9_s4_T8.train.log
m242_L2_U64x32_B128_lr0.05_m0.0_d0.95_s4_T8,8,2,"64,32",128,0.05,0.0,0.95,4,60,10.3,95.00,93.11,runs/grid_20250929-142217/models/m242_L2_U64x32_B128_lr0.05_m0.0_d0.95_s4_T8.bin,runs/grid_20250929-142217/logs/m242_L2_U64x32_B128_lr0.05_m0.0_d0.95_s4_T8.train.log
m243_L2_U64x32_B128_lr0.05_m0.0_d0.99_s4_T8,8,2,"64,32",128,0.05,0.0,0.99,4,60,10.9,95.50,93.30,runs/grid_20250929-142217/models/m243_L2_U64x32_B128_lr0.05_m0.0_d0.99_s4_T8.bin,runs/grid_20250929-142217/logs/m243_L2_U64x32_B128_lr0.05_m0.0_d0.99_s4_T8.train.log
m244_L2_U64x32_B128_lr0.05_m0.9_d0.9_s4_T8,8,2,"64,32",128,0.05,0.9,0.9,4,60,5.9,95.90,94.55,runs/grid_20250929-142217/models/m244_L2_U64x32_B128_lr0.05_m0.9_d0.9_s4_T8.bin,runs/grid_20250929-142217/logs/m244_L2_U64x32_B128_lr0.05_m0.9_d0.9_s4_T8.train.log
m245_L2_U64x32_B128_lr0.05_m0.9_d0.95_s4_T8,8,2,"64,32",128,0.05,0.9,0.95,4,60,4.7,95.90,94.49,runs/grid_20250929-142217/models/m245_L2_U64x32_B128_lr0.05_m0.9_d0.95_s4_T8.bin,runs/grid_20250929-142217/logs/m245_L2_U64x32_B128_lr0.05_m0.9_d0.95_s4_T8.train.log
m246_L2_U64x32_B128_lr0.05_m0.9_d0.99_s4_T8,8,2,"64,32",128,0.05,0.9,0.99,4,60,5.3,96.10,94.70,runs/grid_20250929-142217/models/m246_L2_U64x32_B128_lr0.05_m0.9_d0.99_s4_T8.bin,runs/grid_20250929-142217/logs/m246_L2_U64x32_B128_lr0.05_m0.9_d0.99_s4_T8.train.log
m247_L2_U64x32_B128_lr0.05_m0.92_d0.9_s4_T8,8,2,"64,32",128,0.05,0.92,0.9,4,60,4.2,96.30,94.53,runs/grid_20250929-142217/models/m247_L2_U64x32_B128_lr0.05_m0.92_d0.9_s4_T8.bin,runs/grid_20250929-142217/logs/m247_L2_U64x32_B128_lr0.05_m0.92_d0.9_s4_T8.train.log
m248_L2_U64x32_B128_lr0.05_m0.92_d0.95_s4_T8,8,2,"64,32",128,0.05,0.92,0.95,4,60,4.6,96.00,94.60,runs/grid_20250929-142217/models/m248_L2_U64x32_B128_lr0.05_m0.92_d0.95_s4_T8.bin,runs/grid_20250929-142217/logs/m248_L2_U64x32_B128_lr0.05_m0.92_d0.95_s4_T8.train.log
m249_L2_U64x32_B128_lr0.05_m0.92_d0.99_s4_T8,8,2,"64,32",128,0.05,0.92,0.99,4,60,3.8,95.90,94.38,runs/grid_20250929-142217/models/m249_L2_U64x32_B128_lr0.05_m0.92_d0.99_s4_T8.bin,runs/grid_20250929-142217/logs/m249_L2_U64x32_B128_lr0.05_m0.92_d0.99_s4_T8.train.log
m250_L2_U64x32_B128_lr0.05_m0.94_d0.9_s4_T8,8,2,"64,32",128,0.05,0.94,0.9,4,60,3.8,96.10,94.18,runs/grid_20250929-142217/models/m250_L2_U64x32_B128_lr0.05_m0.94_d0.9_s4_T8.bin,runs/grid_20250929-142217/logs/m250_L2_U64x32_B128_lr0.05_m0.94_d0.9_s4_T8.train.log
m251_L2_U64x32_B128_lr0.05_m0.94_d0.95_s4_T8,8,2,"64,32",128,0.05,0.94,0.95,4,60,4.7,96.20,94.74,runs/grid_20250929-142217/models/m251_L2_U64x32_B128_lr0.05_m0.94_d0.95_s4_T8.bin,runs/grid_20250929-142217/logs/m251_L2_U64x32_B128_lr0.05_m0.94_d0.95_s4_T8.train.log
m252_L2_U64x32_B128_lr0.05_m0.94_d0.99_s4_T8,8,2,"64,32",128,0.05,0.94,0.99,4,60,3.4,96.00,93.83,runs/grid_20250929-142217/models/m252_L2_U64x32_B128_lr0.05_m0.94_d0.99_s4_T8.bin,runs/grid_20250929-142217/logs/m252_L2_U64x32_B128_lr0.05_m0.94_d0.99_s4_T8.train.log
m253_L2_U64x32_B128_lr0.05_m0.96_d0.9_s4_T8,8,2,"64,32",128,0.05,0.96,0.9,4,60,3.0,95.70,93.83,runs/grid_20250929-142217/models/m253_L2_U64x32_B128_lr0.05_m0.96_d0.9_s4_T8.bin,runs/grid_20250929-142217/logs/m253_L2_U64x32_B128_lr0.05_m0.96_d0.9_s4_T8.train.log
m254_L2_U64x32_B128_lr0.05_m0.96_d0.95_s4_T8,8,2,"64,32",128,0.05,0.96,0.95,4,60,3.4,95.50,93.82,runs/grid_20250929-142217/models/m254_L2_U64x32_B128_lr0.05_m0.96_d0.95_s4_T8.bin,runs/grid_20250929-142217/logs/m254_L2_U64x32_B128_lr0.05_m0.96_d0.95_s4_T8.train.log
m255_L2_U64x32_B128_lr0.05_m0.96_d0.99_s4_T8,8,2,"64,32",128,0.05,0.96,0.99,4,60,5.4,95.90,94.74,runs/grid_20250929-142217/models/m255_L2_U64x32_B128_lr0.05_m0.96_d0.99_s4_T8.bin,runs/grid_20250929-142217/logs/m255_L2_U64x32_B128_lr0.05_m0.96_d0.99_s4_T8.train.log
m256_L2_U64x32_B128_lr0.075_m0.0_d0.9_s4_T8,8,2,"64,32",128,0.075,0.0,0.9,4,60,7.8,95.20,93.31,runs/grid_20250929-142217/models/m256_L2_U64x32_B128_lr0.075_m0.0_d0.9_s4_T8.bin,runs/grid_20250929-142217/logs/m256_L2_U64x32_B128_lr0.075_m0.0_d0.9_s4_T8.train.log
m257_L2_U64x32_B128_lr0.075_m0.0_d0.95_s4_T8,8,2,"64,32",128,0.075,0.0,0.95,4,60,8.1,95.40,93.40,runs/grid_20250929-142217/models/m257_L2_U64x32_B128_lr0.075_m0.0_d0.95_s4_T8.bin,runs/grid_20250929-142217/logs/m257_L2_U64x32_B128_lr0.075_m0.0_d0.95_s4_T8.train.log
m258_L2_U64x32_B128_lr0.075_m0.0_d0.99_s4_T8,8,2,"64,32",128,0.075,0.0,0.99,4,60,7.7,95.40,93.63,runs/grid_20250929-142217/models/m258_L2_U64x32_B128_lr0.075_m0.0_d0.99_s4_T8.bin,runs/grid_20250929-142217/logs/m258_L2_U64x32_B128_lr0.075_m0.0_d0.99_s4_T8.train.log
m259_L2_U64x32_B128_lr0.075_m0.9_d0.9_s4_T8,8,2,"64,32",128,0.075,0.9,0.9,4,60,4.5,96.10,94.41,runs/grid_20250929-142217/models/m259_L2_U64x32_B128_lr0.075_m0.9_d0.9_s4_T8.bin,runs/grid_20250929-142217/logs/m259_L2_U64x32_B128_lr0.075_m0.9_d0.9_s4_T8.train.log
m260_L2_U64x32_B128_lr0.075_m0.9_d0.95_s4_T8,8,2,"64,32",128,0.075,0.9,0.95,4,60,5.0,96.00,94.55,runs/grid_20250929-142217/models/m260_L2_U64x32_B128_lr0.075_m0.9_d0.95_s4_T8.bin,runs/grid_20250929-142217/logs/m260_L2_U64x32_B128_lr0.075_m0.9_d0.95_s4_T8.train.log
m261_L2_U64x32_B128_lr0.075_m0.9_d0.99_s4_T8,8,2,"64,32",128,0.075,0.9,0.99,4,60,6.0,95.90,94.99,runs/grid_20250929-142217/models/m261_L2_U64x32_B128_lr0.075_m0.9_d0.99_s4_T8.bin,runs/grid_20250929-142217/logs/m261_L2_U64x32_B128_lr0.075_m0.9_d0.99_s4_T8.train.log
m262_L2_U64x32_B128_lr0.075_m0.92_d0.9_s4_T8,8,2,"64,32",128,0.075,0.92,0.9,4,60,4.2,96.50,94.52,runs/grid_20250929-142217/models/m262_L2_U64x32_B128_lr0.075_m0.92_d0.9_s4_T8.bin,runs/grid_20250929-142217/logs/m262_L2_U64x32_B128_lr0.075_m0.92_d0.9_s4_T8.train.log
m263_L2_U64x32_B128_lr0.075_m0.92_d0.95_s4_T8,8,2,"64,32",128,0.075,0.92,0.95,4,60,3.8,95.90,94.47,runs/grid_20250929-142217/models/m263_L2_U64x32_B128_lr0.075_m0.92_d0.95_s4_T8.bin,runs/grid_20250929-142217/logs/m263_L2_U64x32_B128_lr0.075_m0.92_d0.95_s4_T8.train.log
m264_L2_U64x32_B128_lr0.075_m0.92_d0.99_s4_T8,8,2,"64,32",128,0.075,0.92,0.99,4,60,4.4,96.30,94.75,runs/grid_20250929-142217/models/m264_L2_U64x32_B128_lr0.075_m0.92_d0.99_s4_T8.bin,runs/grid_20250929-142217/logs/m264_L2_U64x32_B128_lr0.075_m0.92_d0.99_s4_T8.train.log
m265_L2_U64x32_B128_lr0.075_m0.94_d0.9_s4_T8,8,2,"64,32",128,0.075,0.94,0.9,4,60,6.2,96.20,94.74,runs/grid_20250929-142217/models/m265_L2_U64x32_B128_lr0.075_m0.94_d0.9_s4_T8.bin,runs/grid_20250929-142217/logs/m265_L2_U64x32_B128_lr0.075_m0.94_d0.9_s4_T8.train.log
m266_L2_U64x32_B128_lr0.075_m0.94_d0.95_s4_T8,8,2,"64,32",128,0.075,0.94,0.95,4,60,7.3,96.60,95.07,runs/grid_20250929-142217/models/m266_L2_U64x32_B128_lr0.075_m0.94_d0.95_s4_T8.bin,runs/grid_20250929-142217/logs/m266_L2_U64x32_B128_lr0.075_m0.94_d0.95_s4_T8.train.log
m267_L2_U64x32_B128_lr0.075_m0.94_d0.99_s4_T8,8,2,"64,32",128,0.075,0.94,0.99,4,60,6.2,96.40,95.17,runs/grid_20250929-142217/models/m267_L2_U64x32_B128_lr0.075_m0.94_d0.99_s4_T8.bin,runs/grid_20250929-142217/logs/m267_L2_U64x32_B128_lr0.075_m0.94_d0.99_s4_T8.train.log
m268_L2_U64x32_B128_lr0.075_m0.96_d0.9_s4_T8,8,2,"64,32",128,0.075,0.96,0.9,4,60,6.5,95.90,95.14,runs/grid_20250929-142217/models/m268_L2_U64x32_B128_lr0.075_m0.96_d0.9_s4_T8.bin,runs/grid_20250929-142217/logs/m268_L2_U64x32_B128_lr0.075_m0.96_d0.9_s4_T8.train.log
m269_L2_U64x32_B128_lr0.075_m0.96_d0.95_s4_T8,8,2,"64,32",128,0.075,0.96,0.95,4,60,4.2,95.80,94.18,runs/grid_20250929-142217/models/m269_L2_U64x32_B128_lr0.075_m0.96_d0.95_s4_T8.bin,runs/grid_20250929-142217/logs/m269_L2_U64x32_B128_lr0.075_m0.96_d0.95_s4_T8.train.log
m270_L2_U64x32_B128_lr0.075_m0.96_d0.99_s4_T8,8,2,"64,32",128,0.075,0.96,0.99,4,60,4.8,96.30,94.23,runs/grid_20250929-142217/models/m270_L2_U64x32_B128_lr0.075_m0.96_d0.99_s4_T8.bin,runs/grid_20250929-142217/logs/m270_L2_U64x32_B128_lr0.075_m0.96_d0.99_s4_T8.train.log
m271_L2_U64x32_B128_lr0.1_m0.0_d0.9_s4_T8,8,2,"64,32",128,0.1,0.0,0.9,4,60,8.1,96.10,93.64,runs/grid_20250929-142217/models/m271_L2_U64x32_B128_lr0.1_m0.0_d0.9_s4_T8.bin,runs/grid_20250929-142217/logs/m271_L2_U64x32_B128_lr0.1_m0.0_d0.9_s4_T8.train.log
m272_L2_U64x32_B128_lr0.1_m0.0_d0.95_s4_T8,8,2,"64,32",128,0.1,0.0,0.95,4,60,8.1,95.80,93.73,runs/grid_20250929-142217/models/m272_L2_U64x32_B128_lr0.1_m0.0_d0.95_s4_T8.bin,runs/grid_20250929-142217/logs/m272_L2_U64x32_B128_lr0.1_m0.0_d0.95_s4_T8.train.log
m273_L2_U64x32_B128_lr0.1_m0.0_d0.99_s4_T8,8,2,"64,32",128,0.1,0.0,0.99,4,60,7.2,95.80,93.76,runs/grid_20250929-142217/models/m273_L2_U64x32_B128_lr0.1_m0.0_d0.99_s4_T8.bin,runs/grid_20250929-142217/logs/m273_L2_U64x32_B128_lr0.1_m0.0_d0.99_s4_T8.train.log
m274_L2_U64x32_B128_lr0.1_m0.9_d0.9_s4_T8,8,2,"64,32",128,0.1,0.9,0.9,4,60,3.8,96.40,94.82,runs/grid_20250929-142217/models/m274_L2_U64x32_B128_lr0.1_m0.9_d0.9_s4_T8.bin,runs/grid_20250929-142217/logs/m274_L2_U64x32_B128_lr0.1_m0.9_d0.9_s4_T8.train.log
m275_L2_U64x32_B128_lr0.1_m0.9_d0.95_s4_T8,8,2,"64,32",128,0.1,0.9,0.95,4,60,4.6,96.20,94.99,runs/grid_20250929-142217/models/m275_L2_U64x32_B128_lr0.1_m0.9_d0.95_s4_T8.bin,runs/grid_20250929-142217/logs/m275_L2_U64x32_B128_lr0.1_m0.9_d0.95_s4_T8.train.log
m276_L2_U64x32_B128_lr0.1_m0.9_d0.99_s4_T8,8,2,"64,32",128,0.1,0.9,0.99,4,60,4.4,96.40,94.80,runs/grid_20250929-142217/models/m276_L2_U64x32_B128_lr0.1_m0.9_d0.99_s4_T8.bin,runs/grid_20250929-142217/logs/m276_L2_U64x32_B128_lr0.1_m0.9_d0.99_s4_T8.train.log
m277_L2_U64x32_B128_lr0.1_m0.92_d0.9_s4_T8,8,2,"64,32",128,0.1,0.92,0.9,4,60,6.4,96.10,95.23,runs/grid_20250929-142217/models/m277_L2_U64x32_B128_lr0.1_m0.92_d0.9_s4_T8.bin,runs/grid_20250929-142217/logs/m277_L2_U64x32_B128_lr0.1_m0.92_d0.9_s4_T8.train.log
m278_L2_U64x32_B128_lr0.1_m0.92_d0.95_s4_T8,8,2,"64,32",128,0.1,0.92,0.95,4,60,5.0,96.20,95.32,runs/grid_20250929-142217/models/m278_L2_U64x32_B128_lr0.1_m0.92_d0.95_s4_T8.bin,runs/grid_20250929-142217/logs/m278_L2_U64x32_B128_lr0.1_m0.92_d0.95_s4_T8.train.log
m279_L2_U64x32_B128_lr0.1_m0.92_d0.99_s4_T8,8,2,"64,32",128,0.1,0.92,0.99,4,60,4.3,96.30,94.98,runs/grid_20250929-142217/models/m279_L2_U64x32_B128_lr0.1_m0.92_d0.99_s4_T8.bin,runs/grid_20250929-142217/logs/m279_L2_U64x32_B128_lr0.1_m0.92_d0.99_s4_T8.train.log
m280_L2_U64x32_B128_lr0.1_m0.94_d0.9_s4_T8,8,2,"64,32",128,0.1,0.94,0.9,4,60,5.2,96.20,94.95,runs/grid_20250929-142217/models/m280_L2_U64x32_B128_lr0.1_m0.94_d0.9_s4_T8.bin,runs/grid_20250929-142217/logs/m280_L2_U64x32_B128_lr0.1_m0.94_d0.9_s4_T8.train.log
m281_L2_U64x32_B128_lr0.1_m0.94_d0.95_s4_T8,8,2,"64,32",128,0.1,0.94,0.95,4,60,5.2,96.30,94.85,runs/grid_20250929-142217/models/m281_L2_U64x32_B128_lr0.1_m0.94_d0.95_s4_T8.bin,runs/grid_20250929-142217/logs/m281_L2_U64x32_B128_lr0.1_m0.94_d0.95_s4_T8.train.log
m282_L2_U64x32_B128_lr0.1_m0.94_d0.99_s4_T8,8,2,"64,32",128,0.1,0.94,0.99,4,60,6.8,96.40,94.92,runs/grid_20250929-142217/models/m282_L2_U64x32_B128_lr0.1_m0.94_d0.99_s4_T8.bin,runs/grid_20250929-142217/logs/m282_L2_U64x32_B128_lr0.1_m0.94_d0.99_s4_T8.train.log
m283_L2_U64x32_B128_lr0.1_m0.96_d0.9_s4_T8,8,2,"64,32",128,0.1,0.96,0.9,4,60,3.6,95.30,94.02,runs/grid_20250929-142217/models/m283_L2_U64x32_B128_lr0.1_m0.96_d0.9_s4_T8.bin,runs/grid_20250929-142217/logs/m283_L2_U64x32_B128_lr0.1_m0.96_d0.9_s4_T8.train.log
m284_L2_U64x32_B128_lr0.1_m0.96_d0.95_s4_T8,8,2,"64,32",128,0.1,0.96,0.95,4,60,9.2,96.30,95.04,runs/grid_20250929-142217/models/m284_L2_U64x32_B128_lr0.1_m0.96_d0.95_s4_T8.bin,runs/grid_20250929-142217/logs/m284_L2_U64x32_B128_lr0.1_m0.96_d0.95_s4_T8.train.log
m285_L2_U64x32_B128_lr0.1_m0.96_d0.99_s4_T8,8,2,"64,32",128,0.1,0.96,0.99,4,60,7.2,95.80,93.71,runs/grid_20250929-142217/models/m285_L2_U64x32_B128_lr0.1_m0.96_d0.99_s4_T8.bin,runs/grid_20250929-142217/logs/m285_L2_U64x32_B128_lr0.1_m0.96_d0.99_s4_T8.train.log
m286_L2_U64x32_B128_lr0.125_m0.0_d0.9_s4_T8,8,2,"64,32",128,0.125,0.0,0.9,4,60,8.5,96.00,93.91,runs/grid_20250929-142217/models/m286_L2_U64x32_B128_lr0.125_m0.0_d0.9_s4_T8.bin,runs/grid_20250929-142217/logs/m286_L2_U64x32_B128_lr0.125_m0.0_d0.9_s4_T8.train.log
m287_L2_U64x32_B128_lr0.125_m0.0_d0.95_s4_T8,8,2,"64,32",128,0.125,0.0,0.95,4,60,8.4,96.00,94.01,runs/grid_20250929-142217/models/m287_L2_U64x32_B128_lr0.125_m0.0_d0.95_s4_T8.bin,runs/grid_20250929-142217/logs/m287_L2_U64x32_B128_lr0.125_m0.0_d0.95_s4_T8.train.log
m288_L2_U64x32_B128_lr0.125_m0.0_d0.99_s4_T8,8,2,"64,32",128,0.125,0.0,0.99,4,60,7.2,95.90,94.01,runs/grid_20250929-142217/models/m288_L2_U64x32_B128_lr0.125_m0.0_d0.99_s4_T8.bin,runs/grid_20250929-142217/logs/m288_L2_U64x32_B128_lr0.125_m0.0_d0.99_s4_T8.train.log
m289_L2_U64x32_B128_lr0.125_m0.9_d0.9_s4_T8,8,2,"64,32",128,0.125,0.9,0.9,4,60,4.2,96.60,94.89,runs/grid_20250929-142217/models/m289_L2_U64x32_B128_lr0.125_m0.9_d0.9_s4_T8.bin,runs/grid_20250929-142217/logs/m289_L2_U64x32_B128_lr0.125_m0.9_d0.9_s4_T8.train.log
m290_L2_U64x32_B128_lr0.125_m0.9_d0.95_s4_T8,8,2,"64,32",128,0.125,0.9,0.95,4,60,5.0,96.60,95.19,runs/grid_20250929-142217/models/m290_L2_U64x32_B128_lr0.125_m0.9_d0.95_s4_T8.bin,runs/grid_20250929-142217/logs/m290_L2_U64x32_B128_lr0.125_m0.9_d0.95_s4_T8.train.log
m291_L2_U64x32_B128_lr0.125_m0.9_d0.99_s4_T8,8,2,"64,32",128,0.125,0.9,0.99,4,60,5.0,96.70,94.75,runs/grid_20250929-142217/models/m291_L2_U64x32_B128_lr0.125_m0.9_d0.99_s4_T8.bin,runs/grid_20250929-142217/logs/m291_L2_U64x32_B128_lr0.125_m0.9_d0.99_s4_T8.train.log
m292_L2_U64x32_B128_lr0.125_m0.92_d0.9_s4_T8,8,2,"64,32",128,0.125,0.92,0.9,4,60,4.8,96.20,95.05,runs/grid_20250929-142217/models/m292_L2_U64x32_B128_lr0.125_m0.92_d0.9_s4_T8.bin,runs/grid_20250929-142217/logs/m292_L2_U64x32_B128_lr0.125_m0.92_d0.9_s4_T8.train.log
m293_L2_U64x32_B128_lr0.125_m0.92_d0.95_s4_T8,8,2,"64,32",128,0.125,0.92,0.95,4,60,5.7,96.30,94.95,runs/grid_20250929-142217/models/m293_L2_U64x32_B128_lr0.125_m0.92_d0.95_s4_T8.bin,runs/grid_20250929-142217/logs/m293_L2_U64x32_B128_lr0.125_m0.92_d0.95_s4_T8.train.log
m294_L2_U64x32_B128_lr0.125_m0.92_d0.99_s4_T8,8,2,"64,32",128,0.125,0.92,0.99,4,60,6.1,96.50,95.00,runs/grid_20250929-142217/models/m294_L2_U64x32_B128_lr0.125_m0.92_d0.99_s4_T8.bin,runs/grid_20250929-142217/logs/m294_L2_U64x32_B128_lr0.125_m0.92_d0.99_s4_T8.train.log
m295_L2_U64x32_B128_lr0.125_m0.94_d0.9_s4_T8,8,2,"64,32",128,0.125,0.94,0.9,4,60,5.7,96.90,94.82,runs/grid_20250929-142217/models/m295_L2_U64x32_B128_lr0.125_m0.94_d0.9_s4_T8.bin,runs/grid_20250929-142217/logs/m295_L2_U64x32_B128_lr0.125_m0.94_d0.9_s4_T8.train.log
m296_L2_U64x32_B128_lr0.125_m0.94_d0.95_s4_T8,8,2,"64,32",128,0.125,0.94,0.95,4,60,5.0,96.40,94.18,runs/grid_20250929-142217/models/m296_L2_U64x32_B128_lr0.125_m0.94_d0.95_s4_T8.bin,runs/grid_20250929-142217/logs/m296_L2_U64x32_B128_lr0.125_m0.94_d0.95_s4_T8.train.log
m297_L2_U64x32_B128_lr0.125_m0.94_d0.99_s4_T8,8,2,"64,32",128,0.125,0.94,0.99,4,60,4.2,96.00,94.21,runs/grid_20250929-142217/models/m297_L2_U64x32_B128_lr0.125_m0.94_d0.99_s4_T8.bin,runs/grid_20250929-142217/logs/m297_L2_U64x32_B128_lr0.125_m0.94_d0.99_s4_T8.train.log
m298_L2_U64x32_B128_lr0.125_m0.96_d0.9_s4_T8,8,2,"64,32",128,0.125,0.96,0.9,4,60,4.6,95.40,93.98,runs/grid_20250929-142217/models/m298_L2_U64x32_B128_lr0.125_m0.96_d0.9_s4_T8.bin,runs/grid_20250929-142217/logs/m298_L2_U64x32_B128_lr0.125_m0.96_d0.9_s4_T8.train.log
m299_L2_U64x32_B128_lr0.125_m0.96_d0.95_s4_T8,8,2,"64,32",128,0.125,0.96,0.95,4,60,8.1,96.10,94.64,runs/grid_20250929-142217/models/m299_L2_U64x32_B128_lr0.125_m0.96_d0.95_s4_T8.bin,runs/grid_20250929-142217/logs/m299_L2_U64x32_B128_lr0.125_m0.96_d0.95_s4_T8.train.log
m300_L2_U64x32_B128_lr0.125_m0.96_d0.99_s4_T8,8,2,"64,32",128,0.125,0.96,0.99,4,60,5.6,95.70,94.00,runs/grid_20250929-142217/models/m300_L2_U64x32_B128_lr0.125_m0.96_d0.99_s4_T8.bin,runs/grid_20250929-142217/logs/m300_L2_U64x32_B128_lr0.125_m0.96_d0.99_s4_T8.train.log
m301_L2_U128x32_B128_lr0.025_m0.0_d0.9_s4_T8,8,2,"128,32",128,0.025,0.0,0.9,4,60,23.2,93.80,92.15,runs/grid_20250929-142217/models/m301_L2_U128x32_B128_lr0.025_m0.0_d0.9_s4_T8.bin,runs/grid_20250929-142217/logs/m301_L2_U128x32_B128_lr0.025_m0.0_d0.9_s4_T8.train.log
m302_L2_U128x32_B128_lr0.025_m0.0_d0.95_s4_T8,8,2,"128,32",128,0.025,0.0,0.95,4,60,29.6,94.50,92.74,runs/grid_20250929-142217/models/m302_L2_U128x32_B128_lr0.025_m0.0_d0.95_s4_T8.bin,runs/grid_20250929-142217/logs/m302_L2_U128x32_B128_lr0.025_m0.0_d0.95_s4_T8.train.log
m303_L2_U128x32_B128_lr0.025_m0.0_d0.99_s4_T8,8,2,"128,32",128,0.025,0.0,0.99,4,60,18.7,94.00,92.38,runs/grid_20250929-142217/models/m303_L2_U128x32_B128_lr0.025_m0.0_d0.99_s4_T8.bin,runs/grid_20250929-142217/logs/m303_L2_U128x32_B128_lr0.025_m0.0_d0.99_s4_T8.train.log
m304_L2_U128x32_B128_lr0.025_m0.9_d0.9_s4_T8,8,2,"128,32",128,0.025,0.9,0.9,4,60,9.1,95.80,93.82,runs/grid_20250929-142217/models/m304_L2_U128x32_B128_lr0.025_m0.9_d0.9_s4_T8.bin,runs/grid_20250929-142217/logs/m304_L2_U128x32_B128_lr0.025_m0.9_d0.9_s4_T8.train.log
m305_L2_U128x32_B128_lr0.025_m0.9_d0.95_s4_T8,8,2,"128,32",128,0.025,0.9,0.95,4,60,13.7,96.00,94.59,runs/grid_20250929-142217/models/m305_L2_U128x32_B128_lr0.025_m0.9_d0.95_s4_T8.bin,runs/grid_20250929-142217/logs/m305_L2_U128x32_B128_lr0.025_m0.9_d0.95_s4_T8.train.log
m306_L2_U128x32_B128_lr0.025_m0.9_d0.99_s4_T8,8,2,"128,32",128,0.025,0.9,0.99,4,60,9.3,95.90,93.88,runs/grid_20250929-142217/models/m306_L2_U128x32_B128_lr0.025_m0.9_d0.99_s4_T8.bin,runs/grid_20250929-142217/logs/m306_L2_U128x32_B128_lr0.025_m0.9_d0.99_s4_T8.train.log
m307_L2_U128x32_B128_lr0.025_m0.92_d0.9_s4_T8,8,2,"128,32",128,0.025,0.92,0.9,4,60,11.2,96.00,94.58,runs/grid_20250929-142217/models/m307_L2_U128x32_B128_lr0.025_m0.92_d0.9_s4_T8.bin,runs/grid_20250929-142217/logs/m307_L2_U128x32_B128_lr0.025_m0.92_d0.9_s4_T8.train.log
m308_L2_U128x32_B128_lr0.025_m0.92_d0.95_s4_T8,8,2,"128,32",128,0.025,0.92,0.95,4,60,15.9,96.00,94.72,runs/grid_20250929-142217/models/m308_L2_U128x32_B128_lr0.025_m0.92_d0.95_s4_T8.bin,runs/grid_20250929-142217/logs/m308_L2_U128x32_B128_lr0.025_m0.92_d0.95_s4_T8.train.log
